subcategory,metric,term,coef,stat,pval,ci_low,ci_high,effect_size,pval_fdr
203,disturbance,"C(scene_id, Sum)[S.scene_1]",-0.2638888888888889,-1.2740016032190937,0.2026628479915421,-0.669863823956194,0.14208604617841625,-0.15776220141093056,0.4053256959830842
203,disturbance,"C(scene_id, Sum)[S.scene_2]",-0.18055555555555555,-0.8716853074656957,0.3833800777488493,-0.5865304906228607,0.2254193795117496,-0.10794255886011038,0.5593427757496447
203,disturbance,"C(mode, Sum)[S.0]",0.15277777777777762,0.5905817574495953,0.5548006909048379,-0.35424591251638854,0.6598014680719437,0.09133601134317024,0.7484630592687075
203,disturbance,Group Var,0.7065073443793525,1.9217404074027122,0.05463843011601885,-0.01405249006159004,1.427067178820295,0.42237532027810265,0.1380445463215408
203,satisfaction,Intercept,4.194444444444445,17.325669755632756,3.0116869986977594e-67,3.7199484992823533,4.6689403896065365,2.2475588716871227,3.3463188874419545e-67
203,satisfaction,"C(scene_id, Sum)[S.scene_1]",0.34722222222222227,1.2493483183556233,0.211537702417118,-0.1974962043277419,0.8919406487721864,0.18605619798734463,0.35256283736186333
203,satisfaction,"C(scene_id, Sum)[S.scene_2]",-0.1111111111111111,-0.3997914618737994,0.6893101199145603,-0.6558295376610752,0.43360731543885306,-0.059537983355950265,0.7513906589345354
203,satisfaction,"C(mode, Sum)[S.0]",-0.3333333333333333,-1.3768744176661794,0.16855107780315493,-0.8078292784954247,0.1411626118287581,-0.1786139500678508,0.33710215560630985
203,satisfaction,Group Var,0.1725258266876318,0.964652931689116,0.3347186778395991,-0.17800895696628163,0.5230606103415453,0.09244655818019805,0.3347186778395991
204,appropriateness,Intercept,4.027777777777777,13.883092538656136,8.020727197632445e-44,3.459150913108086,4.596404642447467,2.043072830252102,8.020727197632445e-44
204,appropriateness,"C(scene_id, Sum)[S.scene_1]",0.3055555555555556,1.4000668406442385,0.16149330364350767,-0.12219393952529628,0.7333050506364074,0.15499173195015953,0.2691555060725128
204,appropriateness,"C(scene_id, Sum)[S.scene_2]",0.7638888888888888,3.5001671016105957,0.00046496658997557754,0.336139393808037,1.1916383839697406,0.38747932987539874,0.004649665899755775
204,appropriateness,"C(mode, Sum)[S.0]",-0.24999999999999992,-0.8617091920545188,0.38884756603602677,-0.8186268646696906,0.3186268646696908,-0.12681141705013046,0.7776951320720535
204,appropriateness,Group Var,0.8447729650230925,2.0281279747703884,0.04254718844992985,0.02839223996267004,1.6611536900835149,0.4285074271208748,0.12377819616689877
204,disturbance,Intercept,3.166666666666666,13.392532426457443,6.686148963209898e-41,2.703232835030097,3.6301004983032352,1.7443097013669906,3.3430744816049487e-40
204,disturbance,"C(scene_id, Sum)[S.scene_1]",-0.375,-1.4994181345932593,0.13376519194095443,-0.8651811424348932,0.11518114243489319,-0.2065629909513542,0.4053256959830842
204,disturbance,"C(scene_id, Sum)[S.scene_2]",-0.4166666666666667,-1.666020149548066,0.09570940120765459,-0.9068478091015599,0.0735144757682265,-0.22951443439039354,0.2989672561001838
204,disturbance,"C(mode, Sum)[S.0]",0.3055555555555556,1.2922619007985254,0.19626646128787684,-0.15787827608101346,0.7689893871921246,0.16831058521962194,0.4906661532196921
204,disturbance,Group Var,0.2625634095825619,1.2462702728872443,0.2126651876053568,-0.1503605264491048,0.6754873456142286,0.14462902186069185,0.22407332484217246
204,satisfaction,Intercept,4.11111111111111,15.18780572108073,4.259407746413194e-52,3.580578270344244,4.641643951877976,2.0961323686231315,4.259407746413194e-52
